subjnum,TaskOrder,block,block_Norm,trial,trial_num,trial_id,condition,saccindex,curritem,obs,Dwell,log_dur,p_efficient,p_engaged,decoded
3,VST_first,9,8,274,211,3_9_274,VD,3,Distractor,3,170,5.135798437050262,0.16120846845237372,0.8387915315476262,Distractor Engagement
3,VST_first,9,8,274,211,3_9_274,VD,4,TCD,2,200,5.298317366548036,0.12013811200920711,0.8798618879907929,Distractor Engagement
3,VST_first,9,8,276,212,3_9_276,VD,1,Distractor,3,138,4.927253685157205,0.10890836121400348,0.8910916387859965,Distractor Engagement
3,VST_first,9,8,276,212,3_9_276,VD,2,Distractor,3,214,5.365976015021851,0.12007416466834606,0.8799258353316538,Distractor Engagement
3,VST_first,9,8,276,212,3_9_276,VD,3,Distractor,3,206,5.327876168789581,0.11938832205942754,0.8806116779405725,Distractor Engagement
3,VST_first,9,8,276,212,3_9_276,VD,4,Distractor,3,216,5.375278407684165,0.1206455124569302,0.8793544875430698,Distractor Engagement
3,VST_first,9,8,278,213,3_9_278,VD,1,Distractor,3,270,5.598421958998375,0.04917245018973742,0.9508275498102625,Distractor Engagement
3,VST_first,9,8,278,213,3_9_278,VD,2,Distractor,3,224,5.4116460518550396,0.12445617525772026,0.8755438247422797,Distractor Engagement
3,VST_first,9,8,278,213,3_9_278,VD,3,Distractor,3,316,5.755742213586912,0.3810507796799455,0.6189492203200544,Distractor Engagement
3,VST_first,9,8,279,214,3_9_279,CD,1,Distractor,3,146,4.983606621708336,0.0777489364072052,0.9222510635927949,Distractor Engagement
3,VST_first,9,8,279,214,3_9_279,CD,2,Distractor,3,112,4.718498871295094,0.7866344915214342,0.21336550847856584,Efficient Search
3,VST_first,9,8,279,214,3_9_279,CD,3,Distractor,3,202,5.308267697401205,0.10852027423388311,0.8914797257661169,Distractor Engagement
3,VST_first,9,8,279,214,3_9_279,CD,4,TCD,2,196,5.278114659230517,0.12195035379683818,0.8780496462031618,Distractor Engagement
3,VST_first,9,8,280,215,3_9_280,VD,1,Distractor,3,160,5.075173815233827,0.04927335818388182,0.9507266418161182,Distractor Engagement
3,VST_first,9,8,280,215,3_9_280,VD,2,Distractor,3,214,5.365976015021851,0.12007416466834607,0.8799258353316539,Distractor Engagement
3,VST_first,9,8,280,215,3_9_280,VD,3,TCD,2,226,5.420534999272286,0.12522395397607067,0.8747760460239293,Distractor Engagement
3,VST_first,9,8,281,216,3_9_281,VD,1,TCD,2,196,5.278114659230517,0.028550822900639775,0.9714491770993602,Distractor Engagement
3,VST_first,9,8,281,216,3_9_281,VD,2,Distractor,3,216,5.375278407684165,0.12064551245693021,0.8793544875430699,Distractor Engagement
3,VST_first,9,8,281,216,3_9_281,VD,3,Distractor,3,282,5.641907070938114,0.23212421317326026,0.7678757868267398,Distractor Engagement
3,VST_first,9,8,282,217,3_9_282,VD,1,TCD,2,144,4.969813299576001,0.08373827213333236,0.9162617278666676,Distractor Engagement
3,VST_first,9,8,282,217,3_9_282,VD,2,Distractor,3,216,5.375278407684165,0.12064551245693023,0.8793544875430698,Distractor Engagement
3,VST_first,9,8,282,217,3_9_282,VD,3,Distractor,3,214,5.365976015021851,0.1200741646683461,0.8799258353316539,Distractor Engagement
3,VST_first,9,8,282,217,3_9_282,VD,4,Distractor,3,170,5.135798437050262,0.16120846845237374,0.8387915315476263,Distractor Engagement
3,VST_first,9,8,283,218,3_9_283,CD,1,Distractor,3,174,5.159055299214529,0.03631843954822655,0.9636815604517734,Distractor Engagement
3,VST_first,9,8,283,218,3_9_283,CD,2,Distractor,3,76,4.330733340286331,0.9988251095049241,0.0011748904950759172,Efficient Search
3,VST_first,9,8,283,218,3_9_283,CD,3,Target,1,312,5.7430031878094825,1,0,Efficient Search
3,VST_first,9,8,284,219,3_9_284,VD,1,Distractor,3,206,5.327876168789581,0.02788868014671778,0.9721113198532823,Distractor Engagement
3,VST_first,9,8,284,219,3_9_284,VD,2,Distractor,3,324,5.780743515792329,0.42582543210430124,0.5741745678956988,Distractor Engagement
3,VST_first,9,8,284,219,3_9_284,VD,3,Distractor,3,190,5.247024072160486,0.12686176893644704,0.8731382310635529,Distractor Engagement
3,VST_first,9,8,285,220,3_9_285,VD,1,TCD,2,140,4.941642422609304,0.09911547156989331,0.9008845284301067,Distractor Engagement
3,VST_first,9,8,285,220,3_9_285,VD,2,Distractor,3,150,5.0106352940962555,0.2536973713932133,0.7463026286067868,Distractor Engagement
3,VST_first,9,8,285,220,3_9_285,VD,3,Distractor,3,198,5.288267030694535,0.12148720104466512,0.8785127989553349,Distractor Engagement
3,VST_first,9,8,285,220,3_9_285,VD,4,Distractor,3,180,5.19295685089021,0.13946950457633564,0.8605304954236643,Distractor Engagement
3,VST_first,9,8,286,221,3_9_286,VD,1,Distractor,3,212,5.356586274672012,0.027958595227600396,0.9720414047723996,Distractor Engagement
3,VST_first,9,8,286,221,3_9_286,VD,2,TCD,2,182,5.204006687076795,0.1357258898608915,0.8642741101391085,Distractor Engagement
3,VST_first,9,8,286,221,3_9_286,VD,3,Target,1,136,4.912654885736052,1,0,Efficient Search
3,VST_first,9,8,288,222,3_9_288,CD,1,TCD,2,172,5.147494476813453,0.037440092248691846,0.9625599077513082,Distractor Engagement
3,VST_first,9,8,288,222,3_9_288,CD,2,TCD,2,84,4.430816798843313,0.9938639736898665,0.0061360263101336455,Efficient Search
3,VST_first,9,8,288,222,3_9_288,CD,3,Distractor,3,188,5.236441962829949,0.11652974536854996,0.8834702546314501,Distractor Engagement
3,VST_first,9,8,288,222,3_9_288,CD,4,Distractor,3,210,5.3471075307174685,0.11940422358433972,0.8805957764156602,Distractor Engagement
4,RSVP_first,2,1,34,2,4_2_34,CD,1,TCD,2,272,5.605802066295998,0.050530702834015936,0.9494692971659842,Distractor Engagement
4,RSVP_first,2,1,34,2,4_2_34,CD,2,TCD,2,222,5.402677381872279,0.12272634364133495,0.877273656358665,Distractor Engagement
4,RSVP_first,2,1,34,2,4_2_34,CD,3,Distractor,3,276,5.62040086571715,0.21322468529090338,0.7867753147090966,Distractor Engagement
4,RSVP_first,2,1,36,3,4_2_36,CD,1,TCD,2,186,5.225746673713202,0.03076490988181614,0.9692350901181839,Distractor Engagement
4,RSVP_first,2,1,36,3,4_2_36,CD,2,TCD,2,102,4.624972813284271,0.9148432583929422,0.0851567416070578,Efficient Search
4,RSVP_first,2,1,36,3,4_2_36,CD,3,Distractor,3,202,5.308267697401205,0.10852027423388311,0.891479725766117,Distractor Engagement
4,RSVP_first,2,1,36,3,4_2_36,CD,4,TCD,2,268,5.5909869805108565,0.190436036589412,0.8095639634105881,Distractor Engagement
4,RSVP_first,2,1,38,5,4_2_38,VD,1,Distractor,3,182,5.204006687076795,0.032321784678565287,0.9676782153214347,Distractor Engagement
4,RSVP_first,2,1,38,5,4_2_38,VD,2,Distractor,3,54,3.9889840465642745,0.9999988699554139,1.1300445862033721e-6,Efficient Search
4,RSVP_first,2,1,38,5,4_2_38,VD,3,Distractor,3,216,5.375278407684165,0.10905172439182938,0.8909482756081706,Distractor Engagement
4,RSVP_first,2,1,38,5,4_2_38,VD,4,TCD,2,250,5.521460917862246,0.15311623518067408,0.8468837648193258,Distractor Engagement
4,RSVP_first,2,1,39,6,4_2_39,CD,2,Distractor,3,192,5.2574953720277815,0.02938797714140907,0.9706120228585909,Distractor Engagement
4,RSVP_first,2,1,39,6,4_2_39,CD,3,TCD,2,218,5.384495062789089,0.12082726839165228,0.8791727316083477,Distractor Engagement
4,RSVP_first,2,1,39,6,4_2_39,CD,4,TCD,2,250,5.521460917862246,0.15311623518067408,0.8468837648193258,Distractor Engagement
4,RSVP_first,2,1,39,6,4_2_39,CD,5,Distractor,3,210,5.3471075307174685,0.11940422358433973,0.8805957764156602,Distractor Engagement
4,RSVP_first,2,1,41,8,4_2_41,VD,1,Distractor,3,480,6.173786103901937,0.9237155804104203,0.0762844195895797,Efficient Search
4,RSVP_first,2,1,41,8,4_2_41,VD,2,Distractor,3,198,5.288267030694535,0.10982263009733007,0.8901773699026699,Distractor Engagement
4,RSVP_first,2,1,41,8,4_2_41,VD,3,Distractor,3,50,3.912023005428146,0.9999998210487373,1.7895126280222702e-7,Efficient Search
4,RSVP_first,2,1,41,8,4_2_41,VD,4,Distractor,3,52,3.9512437185814275,0.9999994803258481,5.196741518389475e-7,Efficient Search
4,RSVP_first,2,1,42,9,4_2_42,CD,1,TCD,2,244,5.497168225293202,0.03436795642067508,0.965632043579325,Distractor Engagement
4,RSVP_first,2,1,42,9,4_2_42,CD,2,Distractor,3,226,5.420534999272286,0.1257846332859123,0.8742153667140877,Distractor Engagement
4,RSVP_first,2,1,42,9,4_2_42,CD,3,Distractor,3,320,5.768320995793772,0.40305191460754813,0.5969480853924518,Distractor Engagement
4,RSVP_first,2,1,43,10,4_2_43,VD,1,TCD,2,186,5.225746673713202,0.03076490988181614,0.9692350901181839,Distractor Engagement
4,RSVP_first,2,1,43,10,4_2_43,VD,2,TCD,2,310,5.736572297479192,0.3484982052987698,0.6515017947012303,Distractor Engagement
4,RSVP_first,2,1,43,10,4_2_43,VD,3,TCD,2,268,5.5909869805108565,0.19043603658941202,0.809563963410588,Distractor Engagement
4,RSVP_first,2,1,44,11,4_2_44,VD,2,TCD,2,172,5.147494476813453,0.037440092248691846,0.9625599077513082,Distractor Engagement
4,RSVP_first,2,1,44,11,4_2_44,VD,3,TCD,2,356,5.87493073085203,0.6211295653339569,0.37887043466604314,Efficient Search
4,RSVP_first,2,1,44,11,4_2_44,VD,4,TCD,2,134,4.897839799950911,0.388758918872605,0.6112410811273951,Distractor Engagement
4,RSVP_first,2,1,46,13,4_2_46,VD,1,TCD,2,154,5.0369526024136295,0.05844299028631946,0.9415570097136806,Distractor Engagement
4,RSVP_first,2,1,46,13,4_2_46,VD,2,TCD,2,78,4.356708826689592,0.9981573197857239,0.001842680214276053,Efficient Search
4,RSVP_first,2,1,46,13,4_2_46,VD,3,TCD,2,186,5.225746673713202,0.11802669907689976,0.8819733009231003,Distractor Engagement
4,RSVP_first,2,1,46,13,4_2_46,VD,4,Target,1,516,6.246106765481563,1,0,Efficient Search
4,RSVP_first,2,1,47,14,4_2_47,VD,1,TCD,2,82,4.406719247264253,0.9804793195800613,0.019520680419938756,Efficient Search
4,RSVP_first,2,1,47,14,4_2_47,VD,2,TCD,2,104,4.6443908991413725,0.883354509330356,0.11664549066964405,Efficient Search
4,RSVP_first,2,1,47,14,4_2_47,VD,3,Distractor,3,160,5.075173815233827,0.17931997360324708,0.820680026396753,Distractor Engagement
4,RSVP_first,2,1,47,14,4_2_47,VD,4,Distractor,3,140,4.941642422609304,0.34322193287365366,0.6567780671263463,Distractor Engagement
4,RSVP_first,2,1,47,14,4_2_47,VD,5,Distractor,3,194,5.267858159063328,0.12372320595258592,0.8762767940474141,Distractor Engagement
4,RSVP_first,2,1,48,15,4_2_48,CD,1,Distractor,3,228,5.429345628954441,0.029933278593715675,0.9700667214062844,Distractor Engagement
4,RSVP_first,2,1,48,15,4_2_48,CD,2,Target,1,196,5.278114659230517,1,0,Efficient Search
4,RSVP_first,2,1,50,17,4_2_50,CD,1,TCD,2,134,4.897839799950911,0.13108337975779968,0.8689166202422004,Distractor Engagement
4,RSVP_first,2,1,50,17,4_2_50,CD,2,TCD,2,208,5.337538079701318,0.11877664255999974,0.8812233574400002,Distractor Engagement
4,RSVP_first,2,1,50,17,4_2_50,CD,3,TCD,2,216,5.375278407684165,0.12010459339914269,0.8798954066008573,Distractor Engagement
4,RSVP_first,2,1,50,17,4_2_50,CD,4,Distractor,3,196,5.278114659230517,0.12249842836320482,0.8775015716367952,Distractor Engagement
4,RSVP_first,2,1,51,18,4_2_51,VD,1,TCD,2,84,4.430816798843313,0.9716511097347554,0.028348890265244592,Efficient Search
4,RSVP_first,2,1,51,18,4_2_51,VD,2,TCD,2,158,5.062595033026967,0.18727467401042935,0.8127253259895707,Distractor Engagement
4,RSVP_first,2,1,51,18,4_2_51,VD,3,Distractor,3,188,5.236441962829949,0.1288036203434845,0.8711963796565154,Distractor Engagement
4,RSVP_first,2,1,51,18,4_2_51,VD,4,Distractor,3,178,5.181783550292085,0.1429719131775577,0.8570280868224424,Distractor Engagement
4,RSVP_first,2,1,51,18,4_2_51,VD,5,Distractor,3,126,4.836281906951478,0.5414923453859402,0.4585076546140598,Efficient Search
4,RSVP_first,2,1,52,19,4_2_52,VD,1,Distractor,3,216,5.375278407684165,0.028213224583181304,0.9717867754168187,Distractor Engagement
4,RSVP_first,2,1,52,19,4_2_52,VD,2,Target,1,264,5.575949103146316,1,0,Efficient Search
4,RSVP_first,2,1,53,20,4_2_53,CD,1,TCD,2,144,4.969813299576001,0.08373827213333236,0.9162617278666676,Distractor Engagement
4,RSVP_first,2,1,53,20,4_2_53,CD,2,TCD,2,114,4.736198448394496,0.7527402086813954,0.24725979131860462,Efficient Search
4,RSVP_first,2,1,53,20,4_2_53,CD,3,TCD,2,220,5.393627546352362,0.11001904721815005,0.88998095278185,Distractor Engagement
4,RSVP_first,2,1,53,20,4_2_53,CD,4,TCD,2,410,6.016157159698354,0.8785223886513919,0.1214776113486082,Efficient Search
4,RSVP_first,2,1,54,21,4_2_54,CD,1,TCD,2,226,5.420534999272286,0.029401185352909025,0.970598814647091,Distractor Engagement
4,RSVP_first,2,1,54,21,4_2_54,CD,2,TCD,2,74,4.30406509320417,0.9992613222890198,7.386777109802714e-4,Efficient Search
4,RSVP_first,2,1,54,21,4_2_54,CD,3,Distractor,3,210,5.3471075307174685,0.10791508206121836,0.8920849179387816,Distractor Engagement
4,RSVP_first,2,1,54,21,4_2_54,CD,4,Distractor,3,184,5.214935757608986,0.1335160553318645,0.8664839446681354,Distractor Engagement
4,RSVP_first,2,1,54,21,4_2_54,CD,5,Distractor,3,250,5.521460917862246,0.15377984574035072,0.8462201542596494,Distractor Engagement
4,RSVP_first,2,1,55,22,4_2_55,VD,1,Distractor,3,204,5.318119993844216,0.02795287895976595,0.972047121040234,Distractor Engagement
4,RSVP_first,2,1,55,22,4_2_55,VD,2,Distractor,3,56,4.02535169073515,0.9999973947698093,2.6052301906867604e-6,Efficient Search
4,RSVP_first,2,1,55,22,4_2_55,VD,3,Distractor,3,196,5.278114659230517,0.11074900453900394,0.8892509954609961,Distractor Engagement
4,RSVP_first,2,1,55,22,4_2_55,VD,4,TCD,2,242,5.488937726156687,0.14126523774041932,0.8587347622595806,Distractor Engagement
4,RSVP_first,2,1,55,22,4_2_55,VD,5,Target,1,398,5.986452005284438,1,0,Efficient Search
4,RSVP_first,2,1,56,23,4_2_56,CD,1,TCD,2,50,3.912023005428146,0.9999991500007464,8.499992537011396e-7,Efficient Search
4,RSVP_first,2,1,56,23,4_2_56,CD,2,TCD,2,188,5.236441962829949,0.11600484516400716,0.8839951548359927,Distractor Engagement
4,RSVP_first,2,1,56,23,4_2_56,CD,3,Distractor,3,110,4.700480365792417,0.8175805167781969,0.18241948322180315,Efficient Search
4,RSVP_first,2,1,56,23,4_2_56,CD,4,Distractor,3,140,4.941642422609304,0.3179732858097537,0.6820267141902464,Distractor Engagement
4,RSVP_first,2,1,56,23,4_2_56,CD,5,Target,1,398,5.986452005284438,1,0,Efficient Search
4,RSVP_first,2,1,59,24,4_2_59,VD,1,Distractor,3,518,6.249975242259483,0.9745451729711837,0.025454827028816386,Efficient Search
4,RSVP_first,2,1,59,24,4_2_59,VD,2,Distractor,3,208,5.337538079701318,0.10783100443554616,0.8921689955644538,Distractor Engagement
4,RSVP_first,2,1,59,24,4_2_59,VD,3,TCD,2,296,5.69035945432406,0.2837207758157748,0.7162792241842252,Distractor Engagement
4,RSVP_first,2,1,60,25,4_2_60,VD,1,Distractor,3,120,4.787491742782046,0.2800609298337422,0.7199390701662579,Distractor Engagement
4,RSVP_first,2,1,60,25,4_2_60,VD,2,Distractor,3,186,5.225746673713202,0.1310154838027518,0.8689845161972481,Distractor Engagement
4,RSVP_first,2,1,60,25,4_2_60,VD,3,Distractor,3,54,3.9889840465642745,0.9999988699554138,1.1300445862033723e-6,Efficient Search
4,RSVP_first,2,1,60,25,4_2_60,VD,4,Target,1,202,5.308267697401205,1,0,Efficient Search
4,RSVP_first,2,1,61,26,4_2_61,VD,1,Distractor,3,126,4.836281906951478,0.19994116187531805,0.8000588381246819,Distractor Engagement
4,RSVP_first,2,1,61,26,4_2_61,VD,2,Distractor,3,214,5.365976015021851,0.12007416466834607,0.8799258353316539,Distractor Engagement
4,RSVP_first,2,1,61,26,4_2_61,VD,3,Distractor,3,212,5.356586274672012,0.11965938536214579,0.8803406146378543,Distractor Engagement
4,RSVP_first,2,1,61,26,4_2_61,VD,4,TCD,2,276,5.62040086571715,0.2123689284443898,0.7876310715556102,Distractor Engagement
4,RSVP_first,2,1,62,27,4_2_62,VD,1,Distractor,3,108,4.68213122712422,0.5378414164937839,0.46215858350621597,Efficient Search
4,RSVP_first,2,1,62,27,4_2_62,VD,2,Distractor,3,472,6.156978985585555,0.9756928573454493,0.024307142654550775,Efficient Search
4,RSVP_first,2,1,62,27,4_2_62,VD,3,Distractor,3,32,3.4657359027997265,0.9999999999993899,6.100528168485843e-13,Efficient Search
4,RSVP_first,2,1,62,27,4_2_62,VD,4,Distractor,3,232,5.44673737166631,0.11824301882298667,0.8817569811770133,Distractor Engagement
4,RSVP_first,2,1,63,28,4_2_63,CD,1,Distractor,3,72,4.276666119016055,0.9978864654521432,0.0021135345478567403,Efficient Search
4,RSVP_first,2,1,63,28,4_2_63,CD,2,Distractor,3,274,5.6131281063880705,0.18925420233512524,0.8107457976648749,Distractor Engagement
4,RSVP_first,2,1,63,28,4_2_63,CD,3,Distractor,3,194,5.267858159063328,0.12372320595258593,0.8762767940474141,Distractor Engagement
4,RSVP_first,2,1,63,28,4_2_63,CD,4,Distractor,3,52,3.9512437185814275,0.9999995363780411,4.6362195897479334e-7,Efficient Search
4,RSVP_first,2,1,63,28,4_2_63,CD,5,Distractor,3,850,6.745236349484363,0.9999996973443862,3.0265561387792827e-7,Efficient Search
4,RSVP_first,3,2,66,31,4_3_66,VD,1,Distractor,3,302,5.71042701737487,0.08722047713420537,0.9127795228657947,Distractor Engagement
4,RSVP_first,3,2,66,31,4_3_66,VD,2,Distractor,3,212,5.356586274672012,0.11965938536214576,0.8803406146378543,Distractor Engagement
4,RSVP_first,3,2,66,31,4_3_66,VD,3,TCD,2,164,5.099866427824199,0.17970555297530533,0.8202944470246946,Distractor Engagement
4,RSVP_first,3,2,66,31,4_3_66,VD,4,TCD,2,154,5.0369526024136295,0.22680002019836906,0.7731999798016309,Distractor Engagement
4,RSVP_first,3,2,67,32,4_3_67,VD,1,TCD,2,100,4.605170185988092,0.7442459999570592,0.2557540000429408,Efficient Search
4,RSVP_first,3,2,67,32,4_3_67,VD,2,TCD,2,320,5.768320995793772,0.37472341248597685,0.6252765875140233,Distractor Engagement
4,RSVP_first,3,2,67,32,4_3_67,VD,3,TCD,2,202,5.308267697401205,0.1195265047571178,0.8804734952428822,Distractor Engagement
4,RSVP_first,3,2,67,32,4_3_67,VD,4,Distractor,3,148,4.997212273764115,0.2685941688062078,0.7314058311937922,Distractor Engagement
4,RSVP_first,3,2,68,33,4_3_68,CD,1,Distractor,3,114,4.736198448394496,0.39302248348166324,0.6069775165183368,Distractor Engagement
4,RSVP_first,3,2,68,33,4_3_68,CD,2,Distractor,3,210,5.3471075307174685,0.11940422358433972,0.8805957764156603,Distractor Engagement
4,RSVP_first,3,2,68,33,4_3_68,CD,3,Distractor,3,190,5.247024072160486,0.12686176893644702,0.8731382310635529,Distractor Engagement
4,RSVP_first,3,2,68,33,4_3_68,CD,4,TCD,2,232,5.44673737166631,0.13009144174700688,0.8699085582529932,Distractor Engagement
4,RSVP_first,3,2,69,34,4_3_69,VD,1,Distractor,3,54,3.9889840465642745,0.9999946597794026,5.340220597352949e-6,Efficient Search
4,RSVP_first,3,2,69,34,4_3_69,VD,2,Distractor,3,180,5.19295685089021,0.1263266396385968,0.8736733603614031,Distractor Engagement
4,RSVP_first,3,2,69,34,4_3_69,VD,3,Distractor,3,208,5.337538079701318,0.11931239185953273,0.8806876081404673,Distractor Engagement
4,RSVP_first,3,2,69,34,4_3_69,VD,4,Distractor,3,230,5.438079308923196,0.12889123500013622,0.8711087649998639,Distractor Engagement
4,RSVP_first,3,2,69,34,4_3_69,VD,5,Distractor,3,238,5.472270673671475,0.13692862269545275,0.8630713773045472,Distractor Engagement
4,RSVP_first,3,2,70,35,4_3_70,CD,1,Distractor,3,134,4.897839799950911,0.13166634538053185,0.8683336546194682,Distractor Engagement
4,RSVP_first,3,2,70,35,4_3_70,CD,2,Distractor,3,104,4.6443908991413725,0.8950906534007247,0.10490934659927531,Efficient Search
